Preschool_Name,Comment,Sentiment,Noun,Word,Category
MindChamps PreSchool @ Paragon,"We have nothing but G R A T I T U D E!♥️✨ Grateful for all the Teachers(Ms Cammy,Fan Laoshi,Mr Jay,Ms Fiqah,Ms Nadia,Ms Jasmine and Miss Shermaine!) Our kid is on remission and it hasn't been easy for us to just leave him in school especially on a full day basis.We thank each and everyone who made Zen's journey an enjoyable one.Since he went to Paragon(coming from Chinese Pre-School at Cecil) he maintains the same level of enthusiasm and he loves his teachers dearly,esp Fan Laoshi and Mr Jay.Thank you for caring for Zen and for always giving us updates on diseases that's been going on in the school.(we are very particular since Zen's immune system is not that strong due to his history.But he's much better now!Fully recovered and enjoying life to the fullest!) Im sure his childhood memory bank is full of happy memories with you all there.💕",0.3794871794871794,,t,
MindChamps PreSchool @ West Coast Plaza,Kai definitely has grown into a confident kind young boy with strong independence thinking and mannerism who is well liked by his peers and educators. I would say that MindChamps WCP has an all rounded approach to nurturing young individuals like my son.,0.33333333333333337,,kind,Educational Resources and Materials
MindChamps PreSchool @ City Square Mall,"Mindschamp at city square has been that garden and a 2nd home for my 2 children, and I can't express enough gratitude for the joy, knowledge, and confidence they've gained within its walls, while I can work with a peace of mind.",0.26666666666666666,,mindschamp,
MindChamps PreSchool @ City Square Mall,MindChamp Preschool city square has exceeded our expectations in every way.,0.0,,city,Educational Institutions and Facilities
MindChamps PreSchool @ City Square Mall,They appreciate their strength and improve their weakness with so much patience especially when they are in their ‘Terrific Twos’.,0.06666666666666667,,strength,
MindChamps PreSchool @ City Square Mall,Biopolis. CSM ranks 1st (by far) in terms of curriculum and scholastic quality.,0.1,,csm,
MindChamps PreSchool @ East Coast,"If there is an ask, it would be lovely to restart the “one-night-sleepover” program ( 🙋‍♀️ for me-time!) 😉,",0.625,,ask,
MindChamps PreSchool @ East Coast,"This was something we couldn’t do. Rachel understood our anxieties and for the first week, she attached Miss Pearlyn with our son to slowly warm him up to the environment and they gave us constant updates to assure us.",0.2833333333333333,,anxiety,Educational Management and Organization
MindChamps PreSchool @ East Coast, Our little one has been with MindChamps @ OneKm (East Coast) for the past 4.5yrs (PG to K2) and we were glad we made such an excellent choice. We had heard so much about how good the principal and teachers were at Mindchamp (East Coast),0.28035714285714286,,pg,
MindChamps PreSchool @ East Coast,"Ethan Choo would not have come this far and transit so smoothly into his Primary 1 if it had not been for the love and guidance from his teachers. You have our heartfelt thanks,",0.26666666666666666,,transit,
MindChamps PreSchool @ East Coast,"Chinese proficiency eg. For engaging children with little interaction with Chinese at home) 2. Safe Environment - how they handle misbehaviour, cleaning and sanitisation, and separate bathroom for boys and girls to protect their modesty from young. 3. Holistic education - Not just academic focused but overall exposure to different learnings at their young age (eg. Gym class, confidence in speaking in front of peers, simple cookery class, artwork, playtime in playground, music etc) 4. No homework for parents except for K2 (spelling only). U can tiger on weekends if that's what you need but not for me. I am particularly happy with Mindchamps East Coast as I can entrust my children with very caring teachers and principal in this branch.",0.13660714285714284,,eg,
MindChamps PreSchool @ East Coast," Would definitely and highly recommend Mindchamps@1km to all parents out there. Both my kids started with them since PG. The Principal and Teachers are highly reliable, caring and I have absolute trust leaving my children in their care. Thank you all! :)",0.21400000000000002,,km,
MindChamps PreSchool @ East Coast, Always prompt to update me on happenings regarding my daughter and sharing tips on how to better her development.,0.5,,happening,Learning and Teaching
MindChamps PreSchool @ East Coast,"Centre has relocated to Kinex shopping mall at Paya Lebar MRT, premises is clean,",0.3666666666666667,,shopping,Learning and Teaching
MindChamps PreSchool @ One Raffles Place,His vocabularies and overall speech literacy has improved a lot as well.,0.0,,vocabulary,Educational Management and Organization
MindChamps PreSchool @ Sengkang,"Listening to her sing praises about the Teachers makes us feel at ease, along with how our relatives have seen her notable changes, we would want to thank mind champs from the bottom of our hearts. A huge thank you for seeing our daughter through such a crucial stage of her life, nurturing her in a positive way which lays her foundation for her future development.",0.1878787878787879,,sing,
MindChamps PreSchool @ Sengkang,"I made yogurt after getting up in the afternoon; when I played in the water today,",0.0,,yogurt,
MindChamps Performing Arts PreSchool @ Marina Square, It’s was amazing n fantastic shows. Great jobs teachers!,0.6666666666666666,,show,
MindChamps Performing Arts PreSchool @ Marina Square," As with the old African proverb, “It takes a village to raise a child”,",0.05,,proverb,
MindChamps Performing Arts PreSchool @ Marina Square,I'll bet my last nickel with the folks here at Marina MindChamps.,0.0,,nickel,
MindChamps Performing Arts PreSchool @ Marina Square,"I haven’t received my money, i will report Mindchamps to consumer case. Customer service also very rude, when i told her i will consumer case, she quickly hang up the phone by saying thank you for calling. Education enrichment but no EQ from their employees. How to train the kids with their mindset?,",-0.02833333333333335,,consumer,
MindChamps PreSchool @ Pasir Ris,Ye laoshi (apologies if I missed out any!),0.0,,ye,
MindChamps PreSchool @ Pasir Ris,"It is our honor and utmost pleasure to have a group of very passionate teachers around our son. Every morning during the drop off,",-0.065,,honor,
MindChamps PreSchool @ Pasir Ris,"surprised with their amazing system and protocols in placed! Mrs. Koh,",0.42500000000000004,,system,Educational Resources and Materials
MindChamps PreSchool @ Pasir Ris," Eversince she attended mindchamp,",0.0,,eversince,
MindChamps PreSchool @ Changi Airport Terminal 3,Interesting and engaging hanyu pinyin workshop by 张老师。We had a good understanding of the basics and the hands-on activities to reinforce learning.,0.5333333333333333,,understanding,
MindChamps PreSchool @ Changi Airport Terminal 3," Inspiring and enjoyable MRW workshop with Ms Jacqueline. Very impressed to learn how lessons are conducted for my son. Teacher was organised engaging and and gave simple and useful tips I can use at home teach Phonics and stories. Great preschool will recommend to friends thank you,",0.5,,inspiring,
MindSpace @ Midview City (Bishan) | After School Student Care for P1-P5 | Powered By MindChamps,"teachers not only help ensure homework is completed but also offer guidance when my child needs extra support. This has been incredibly helpful in freeing up our evenings and weekends to spend more quality time together with my child, without having to worry about homework. There are also books, board games, indoor playground and water play area which adds an extra element of fun!",0.29583333333333334,,homework,Educational Management and Organization
MindSpace @ Midview City (Bishan) | After School Student Care for P1-P5 | Powered By MindChamps,Desmond and team!,0.0,,desmond,
MindChamps Reading @ Punggol Northshore, Impressive presentation,1.0,,presentation,
MindSpace @ Tai Seng (Grantral Mall) | After School Student Care for P1-P5 | MindChamps Enrichment for P1-P5,"It's got me thinking-if MindSpace can work wonders for our child, maybe they have a secret recipe for adults too. MindSpace, any chance of an adult program? Sign me up; I'm ready to experience that transformation firsthand!",-0.01666666666666668,,adult,Educational Management and Organization
