Comment,Sentiment,Topic_Number,Word,Preschool_Name
"The best gift we could have ever made to our daughter. This little school is a rare gem and we hope to recommend it to more and more friends. Our Nina literally grew up here, like in a second family. Never a cry before going to school and I’m sure it’s because of the smiley staff and teachers, the variety of activities , the engagement provided , the enthusiasm and the passion of who is leading the school. We found definitely more than what we were looking for. Differently from all the other schools nearby, I found that Camelot really focuses on the quality rather than the number of kids to enroll. We literally left a piece of heart there and we will be always grateful for the great job these teachers have done and will keep doing. ♥️",0.3067307692307692,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Camelot River Valley
"Our daughter Joined Camelot school in January 2022 and studied here for a year. Camelot school was like her second home! She enjoyed learning activities and attending the school a lot. There was never a day she wanted to skip the school. This speaks highly of the love, care, and learning she received at the school. Special thanks to all her teachers especially teacher Lyanna and principal Mel. We highly recommend it to other parents.",0.19468253968253968,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Camelot River Valley
"Camelot is a wonderful school for children heading to international elementary schools. Mel and the teachers are professional, caring and patient. They did not hesitate to give our kids additional learning time to catch up while making learning enjoyable. We also had some unusual circumstances which Mel and her team did their best to accommodate.",0.4428571428571429,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Camelot River Valley
We highly recommend this school! Our 3 years old son stay in Camelot every morning during 6 months and he was very happy. We saw him making progress every day. The teachers are very kind and they propose lots of different activities for the kids! We also appreciated the flexibility of this school and the pictures shared through the app by the teachers. Thanks again for everything. Eva & David,0.35428571428571437,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Camelot River Valley
"Mel & the Teachers at Camelot take great care of our son. He enjoys his time at school and we noticed his development advance as well. Highlights are arts and crafts, playtime outside, reading, singing and events around culture. Camelot is safe, fun and educational. Thank you to the kind staff for your flexibility and answering my many questions. We appreciated the updates on his time at school with photos shared through the app by the teachers. Our son bonded with the the Teachers as they truly care about their students. Very much appreciate all the effort behind taking care of our little one.",0.2565909090909091,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Camelot River Valley
"My 16 month old has been attending Camelot for 2 months and has been very happy there. Her teachers are caring and responsive when needs be as is the school Principal Mel. Very happy with the school and the updates provided. I love the activities they do- sensory, water play, crafts, reading, song & dance and outdoor play in the playground. Cannot think of a negative thing to say!",0.445,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Camelot River Valley
Our twins enjoyed the school activities a lot. We have seen great improvement in them. All the staff are very friendly and easily accommodates our concern and request. Communication is very easy and hassle free especially for working parents like us. We also can easily see the progress of our child on a day to day basis. We highly recommend Camelot.,0.4197222222222222,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Camelot River Valley
"We highly recommend Camelot. Mel and the teachers are amazing, patient and loving. They always come up with great activities, both educational and creative. It’s a small preschool and communication is easy. Our son loves it and enjoys every single day with his friends and teachers at Camelot.",0.33576719576719577,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Camelot River Valley
"A terrific daycare centre! The teachers are lovely and so caring - impressive that they know literally every single kid by name! We haad a great experience here, the only reason we left is because of the distance from the apartment we moved to. I need to also mention Mel who is the most dedicated principal ive ever met. No question or issue was ever too difficult for Mel. A lovely person all round and an asset to Camelot!",0.2237012987012987,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Camelot River Valley
"Mel and the team provided wonderful day care for two months for our 15 month old son, Arthur. They were amazingly flexible and also provided regular (and super entertaining) updates through the Class Dojo application. Arthur seemed to have a great time and we were super impressed with every aspect of Camelot! Highly recommend!",0.4866666666666668,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Camelot River Valley
"Highly recommend this school! Our 22 month old boy went to their playgroup and it was amazing to see how quickly he adapted. From tears the first days to a simple 'bye mommy' and running happy towards his 'friends!'. We saw him making progress every day. The teachers are very professional and communication was great. And lots of different activities for the kids! We had to change schools because we moved to East Coast. Otherwise we would have definitely stayed here, great school!",0.36777777777777776,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Camelot River Valley
"I am just ecstatic, satisfied and feeling accomplished that I found a gem! I am glad I found this school for my son. The teachers are friendly, knowledgeable, professional, caring and more importantly patient. I am impressed too on how much they also go the extra mile. They ensure cleanliness and put priority in everyone's health, they ensure to sanitize and clean every day apart from the scheduled clean ups. I really truly admire the teachers in Camelot. They uphold true value and integrity. My son loves going to school. I don't have difficulties waking him up in the morning. As soon as I tell him he is going to school he immediately and hastily runs to the toilet to shower and prepare. We always have this debate every Friday night as to why he does not have to go to school on Saturdays and Sundays, clearly he is enjoying his time at school which I am pleased. He has learned a lot too and saw improvement in his focus and listening skills. Parents, enroll your kids here, the head teacher Teacher Mel is hands on and ensures everyone is well taken care of.",0.3573529411764706,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Camelot River Valley
Mel and the teachers have done a great job in offering a good quality place for toddlers. We were there for 3 months and they were very flexible and answer all my questions despite our unique circumstances while offering a high level of learning. Thank you again and my daughter misses your school!,0.45500000000000007,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Camelot River Valley
Mel and the teachers are amazing. They give wonderful care and have amazing activities. I can’t speak highly enough of The Camelot. We are very lucky to cross paths with it.,0.43888888888888894,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Camelot River Valley
"My son started his learning journey with this school and I must say that this Preschool is an amazing place!!! Very clean with great staff and very welcoming. The teachers really take an effort to engage the kids and develop them in an individualised way. The management is committed to providing a safe , fun and loving environment and we're thankful to them. Happy kid, Happy parent!!!",0.5876666666666667,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Camelot River Valley
"Never did I expect my very shy 2.5yo girl (thanks to the covid lockdown we couldn't get her to socialize with other kids much) could adapt so well at school just after the first week, and she always looked forward to going back to school! After attending school for just about 2 months, my girl has become way more sociable. She had fun and learned plenty of stuff, too. I like that the teachers are genuinely kind and loving. Mel, the headmaster, who has experience living both locally and abroad, understood my need very well as a ""parent-in-transit"" (we were new parents in Singapore and had to move to another country within short notice). She had been really accommodating and provided me with good advice. Another thing I like about Camelot is that it's located right opposite of Great World City Shopping Centre, super convenient to do some work at a cafe, do grocery shopping or go for a massage at off peak hours. I would give the school a five star rating if they could offer whole food plant based meals to the kids :) Highly recommend.",0.2343657067570111,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",Camelot River Valley
