Comment,Sentiment,Topic_Number,Word,Preschool_Name
"the learning environment here is wonderful and all the staff members are so friendly! special thanks to the principal, Ms. Deanna, for making the centre such a wonderful place for the children to have a great childhood",0.5465561224489797,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
Dedicated teachers and great admin staff. Very conducive and homely environment for our little ones. Special shout-out to Ms Jerucel & Yuanci lao shi 👍🏻 ,0.2924107142857143,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
Thank you Mindchamps for planning a family movie night! The kids really enjoyed themselves.,0.5,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
"Teacher Jasmine, 严老师, teacher Alice and all the front counter admin, Nithya and team has been wonderful in helping my daughter settle into the new school so seamlessly.",0.4121212121212121,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
The money and time workshop is very useful for parents. Broadens our thought process on what we can teach our child and how it can be done.,0.39,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Serangoon
Children are very happy going to school everyday. Teachers and staff are cheerful and jolly. Warm greetings every morning.,0.45000000000000007,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
Learnt a lot during hanyu pinyin session!,0.0,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Serangoon
So cute!,0.625,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
Great! v interactive n fun,0.65,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
"We did not regret that we enrolled our first born at MindChamps. This center is really effective when it comes to early childhood education. Teachers are staff are so energetic and the do not run out of creative and fun ideas to make our child love learning at a young age. Now that he is P1, we could say that he is equipped with the set of skills needed for academic stuff. Thank you.",0.275,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
My daughter really enjoyed the school time! Thanks for the teachers take care of her always!,0.4375,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Serangoon
Thanks for Ms Kyrah and Liulaoshi for caring and guiding my son! He enjoyed the days at school with lovely friends and kind teachers. 👏👏👏 ,0.4625,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
"A group of energetic Teachers, especially YingNa laoshi and Ms sara who are very positive and passionate towards our kids ! Thank you !",0.17933238636363635,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
Thank you for organising a fun filled day for our champs and family! What a great bonding session!,0.6,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
My son enjoys his time in school. Love the energy of the teachers and staff there. :),0.5,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Serangoon
Beautiful colours!,1.0,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
Great effort by the school and awesome experience!,0.9,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
"Ms Treece has been hands on at Serangoon center, despite being the Lead Principal. Ms Deanna is an excellent principal for Serangoon. Ms Susie is the rock star!",0.45,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
Creative artwork,0.5,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
MindChamps Serangoon is a great centre with many awesome teachers. My son has learnt so much here.,0.625,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
Very well done and intricate!,0.25,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
Love the art event!,0.625,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
The environment is very conducive and teachers are nurturing and patient with the champs!,0.25,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
Great child care!,1.0,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
Great learning experience for the kids. Thank you.,0.8,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
The school is clean and the teachers are caring and helpful. 👍🏼 ,0.3666666666666667,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Serangoon
Fun and great for great loads of fond family memories!,0.7000000000000001,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
Safe environment and great admin teachers!,0.75,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
Very good engagement. Understand the methodology.,0.9099999999999999,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Serangoon
Great learning environment for my kid!,1.0,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
Great Teachers and hreat environment for kids to learn and study,0.8,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Serangoon
Nice,0.6,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Serangoon
we enjoyed the MCM workshop!,0.625,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Serangoon
Awesome,1.0,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Serangoon
"Nice environment with nice teachers""",0.6,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Serangoon
"""My daughter has been to MindChamps Temasek for almost a year and she's excited to go school everyday now! Whenever we say ""Let's go to school"", she would reply ""Yay!"" Thanks to Team, especially Teacher Liting and Jiang Laoshi, for creating a warm and fun environment for the children!",0.20625000000000002,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Temasek Club
My son has been attending mindchamps for a while and the teachers are all very nice. A very good school with good teachers.,0.7966666666666665,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ Temasek Club
"Over the past year, E has blossomed in his confidence, linguistic skills and love for music. After school, he shares knowledge on what he learnt including animals, current affairs and general knowledge. Apart from classroom activities, he loves to go on excursions, water play and football. Looking back, it's been a journey from his first month where he cried almost everyday. I like to thank the school, Miss June, Ms Charmaine, all the teachers who taught him including 苹果老师, teacher Donna, Sonia, Anne, Kate, Stephanie and past teachers, Vivien and Kelly. Not forgetting the warm and kind pantry lady whom he calls Cook Aunty who gives him oranges. Everyone has been so supportive and encouraging in the initial tough period of getting him on board and keeping us updated on his progress. Its been a wonderful journey and more good things to come!",0.22859477124183006,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ Temasek Club
